Pop1,Latitude,Longitude,Pop2,Latitude,Longitude,Distance,Fst,
DE-Grobenhaim,51.2833330,13.5500000,BE-Ardennes,50.2500000,5.6666700,549.3252159,0.11434,
ES-Ast,43.1700000,-6.5000000,ES-Cuen,40.0202690,-1.8215450,389.4100874,0.11428,
ES-Cuen,40.0202690,-1.8215450,ES-Ast,43.1700000,-6.5000000,389.4100874,0.11428,
EN-Cornwall,50.4617000,-4.7347000,SC-Inv,57.4574000,-4.2351000,483.2108244,0.114243,
SC-Inv,57.4574000,-4.2351000,EN-Cornwall,50.4617000,-4.7347000,483.2108244,0.114243,
NO-Vest,59.4656000,10.0877000,SE-Ska,56.0000000,14.1000000,362.9078843,0.114202,
SE-Ska,56.0000000,14.1000000,NO-Vest,59.4656000,10.0877000,362.9078843,0.114202,
ES-Avi,40.1371230,-5.2501880,ES-Cuen,40.0202690,-1.8215450,237.0839999,0.114137,
ES-Cuen,40.0202690,-1.8215450,ES-Avi,40.1371230,-5.2501880,237.0839999,0.114137,
ES-Cat,41.7856000,2.3912000,Sl-Sko,45.5710000,13.7924000,829.2493652,0.114104,
Sl-Sko,45.5710000,13.7924000,ES-Cat,41.7856000,2.3912000,829.2493652,0.114104,
BE-Ardennes,50.2500000,5.6666700,DE-Nordfriesland,54.4858000,9.0524000,372.8331824,0.113979,
DE-Nordfriesland,54.4858000,9.0524000,BE-Ardennes,50.2500000,5.6666700,372.8331824,0.113979,
ES-Can,43.3101810,-4.0745710,FR-Cap,43.1597180,6.6210730,739.2284805,0.113468,
FR-Cap,43.1597180,6.6210730,ES-Can,43.3101810,-4.0745710,739.2284805,0.113468,
FR-Haute,45.7959000,1.1346000,NO-Vest,59.4656000,10.0877000,1124.649632,0.113301,
NO-Vest,59.4656000,10.0877000,FR-Haute,45.7959000,1.1346000,1124.649632,0.113301,
FR-Somme,50.0833000,1.5667000,NO-Vest,59.4656000,10.0877000,872.9527574,0.113036,
NO-Vest,59.4656000,10.0877000,FR-Somme,50.0833000,1.5667000,872.9527574,0.113036,
EN-Cornwall,50.4617000,-4.7347000,FR-Mont,43.5986100,3.8969400,761.8068038,0.113005,
FR-Mont,43.5986100,3.8969400,EN-Cornwall,50.4617000,-4.7347000,761.8068038,0.113005,
EN-Cornwall,50.4617000,-4.7347000,EN-Cumbria,54.2030000,-2.9520000,285.8711775,0.112904,
EN-Cumbria,54.2030000,-2.9520000,EN-Cornwall,50.4617000,-4.7347000,285.8711775,0.112904,
EN-Kent,51.1269000,1.2578000,SC-Inv,57.4574000,-4.2351000,578.9813427,0.112682,
SC-Edim,55.9575000,-3.2581000,EN-Kent,51.1269000,1.2578000,456.8920443,0.112682,
BE-Dalhem,50.7167000,5.7500000,ES-Cat,41.7856000,2.3912000,657.8722643,0.112673,
ES-Cat,41.7856000,2.3912000,BE-Dalhem,50.7167000,5.7500000,657.8722643,0.112673,
NO-Rog,58.9833000,5.5667000,NO-Vest,59.4656000,10.0877000,314.1767978,0.111885,
NO-Vest,59.4656000,10.0877000,NO-Rog,58.9833000,5.5667000,314.1767978,0.111885,
FR-Bany,42.4822000,3.1275000,SE-Ska,56.0000000,14.1000000,1193.839949,0.111797,
SE-Ska,56.0000000,14.1000000,FR-Bany,42.4822000,3.1275000,1193.839949,0.111797,
DE-Grobenhaim,51.2833330,13.5500000,FR-Mont,43.5986100,3.8969400,848.4545918,0.110915,
FR-Mont,43.5986100,3.8969400,DE-Grobenhaim,51.2833330,13.5500000,848.4545918,0.110915,
BE-Ardennes,50.2500000,5.6666700,EN-Worcestershire,52.3748000,-1.9588000,547.0077667,0.110533,
EN-Kent,51.1269000,1.2578000,BE-Ardennes,50.2500000,5.6666700,310.6322561,0.110533,
ES-Ast,43.1700000,-6.5000000,FR-Haute,45.7959000,1.1346000,557.8402314,0.110507,
FR-Haute,45.7959000,1.1346000,ES-Ast,43.1700000,-6.5000000,557.8402314,0.110507,
DE-Grobenhaim,51.2833330,13.5500000,DK-Ribe,55.2850000,8.6856000,431.9656565,0.110393,
DK-Ribe,55.2850000,8.6856000,DE-Grobenhaim,51.2833330,13.5500000,431.9656565,0.110393,
FR-Haute,45.7959000,1.1346000,FR-Cap,43.1597180,6.6210730,420.4459051,0.110294,
FR-Cap,43.1597180,6.6210730,FR-Haute,45.7959000,1.1346000,420.4459051,0.110294,
FR-Mont,43.5986100,3.8969400,Sl-Sko,45.5710000,13.7924000,696.9589595,0.110012,
Sl-Sko,45.5710000,13.7924000,FR-Mont,43.5986100,3.8969400,696.9589595,0.110012,
ES-Can,43.3101810,-4.0745710,PT-Cast,39.7010980,-7.3040680,333.7539211,0.109903,
PT-Cast,39.7010980,-7.3040680,ES-Can,43.3101810,-4.0745710,333.7539211,0.109903,
BE-Ardennes,50.2500000,5.6666700,ES-Ast,43.1700000,-6.5000000,972.3463378,0.109879,
DE-Nordfriesland,54.4858000,9.0524000,ES-Cat,41.7856000,2.3912000,986.7498894,0.109315,
ES-Cat,41.7856000,2.3912000,DE-Nordfriesland,54.4858000,9.0524000,986.7498894,0.109315,
FR-Haute,45.7959000,1.1346000,SE-Ska,56.0000000,14.1000000,1135.415226,0.109289,
SE-Ska,56.0000000,14.1000000,FR-Haute,45.7959000,1.1346000,1135.415226,0.109289,
EN-Worcestershire,52.3748000,-1.9588000,SC-Inv,57.4574000,-4.2351000,384.3770734,0.109136,
SC-Inv,57.4574000,-4.2351000,EN-Worcestershire,52.3748000,-1.9588000,384.3770734,0.109136,
DE-Grobenhaim,51.2833330,13.5500000,DE-Nordfriesland,54.4858000,9.0524000,379.0538274,0.108879,
DE-Nordfriesland,54.4858000,9.0524000,DE-Grobenhaim,51.2833330,13.5500000,379.0538274,0.108879,
BE-Ardennes,50.2500000,5.6666700,SE-Ska,56.0000000,14.1000000,701.865615,0.108865,
SE-Ska,56.0000000,14.1000000,BE-Ardennes,50.2500000,5.6666700,701.865615,0.108865,
DE-Nordfriesland,54.4858000,9.0524000,DK-Ribe,55.2850000,8.6856000,60.17080631,0.108856,
DK-Ribe,55.2850000,8.6856000,DE-Nordfriesland,54.4858000,9.0524000,60.17080631,0.108856,
BE-Ardennes,50.2500000,5.6666700,ES-Can,43.3101810,-4.0745710,826.2028719,0.108783,
ES-Can,43.3101810,-4.0745710,BE-Ardennes,50.2500000,5.6666700,826.2028719,0.108783,
BE-Ardennes,50.2500000,5.6666700,FR-Cap,43.1597180,6.6210730,491.6166954,0.108771,
FR-Cap,43.1597180,6.6210730,BE-Ardennes,50.2500000,5.6666700,491.6166954,0.108771,
BE-Ardennes,50.2500000,5.6666700,FR-Bany,42.4822000,3.1275000,563.2241675,0.108731,
FR-Bany,42.4822000,3.1275000,BE-Ardennes,50.2500000,5.6666700,563.2241675,0.108731,
EN-Worcestershire,52.3748000,-1.9588000,FR-Mont,43.5986100,3.8969400,728.8267368,0.108698,
FR-Mont,43.5986100,3.8969400,EN-Worcestershire,52.3748000,-1.9588000,728.8267368,0.108698,
ES-Can,43.3101810,-4.0745710,NO-Vest,59.4656000,10.0877000,1481.406345,0.108138,
NO-Vest,59.4656000,10.0877000,ES-Can,43.3101810,-4.0745710,1481.406345,0.108138,
FR-Haute,45.7959000,1.1346000,FR-Bany,42.4822000,3.1275000,267.0825437,0.107949,
FR-Bany,42.4822000,3.1275000,FR-Haute,45.7959000,1.1346000,267.0825437,0.107949,
ES-Can,43.3101810,-4.0745710,ES-Sal,40.9777810,-5.9651370,207.0035065,0.10787,
ES-Sal,40.9777810,-5.9651370,ES-Can,43.3101810,-4.0745710,207.0035065,0.10787,
EN-Cumbria,54.2030000,-2.9520000,EN-Worcestershire,52.3748000,-1.9588000,143.6807417,0.10687,
EN-Kent,51.1269000,1.2578000,EN-Cumbria,54.2030000,-2.9520000,360.28112,0.10687,
EN-Worcestershire,52.3748000,-1.9588000,EN-Cumbria,54.2030000,-2.9520000,143.6807417,0.10687,
ES-Can,43.3101810,-4.0745710,FR-Haute,45.7959000,1.1346000,398.8317509,0.106689,
FR-Haute,45.7959000,1.1346000,ES-Can,43.3101810,-4.0745710,398.8317509,0.106689,
BE-Ardennes,50.2500000,5.6666700,NO-Vest,59.4656000,10.0877000,700.7932162,0.106585,
NO-Vest,59.4656000,10.0877000,BE-Ardennes,50.2500000,5.6666700,700.7932162,0.106585,
ES-Avi,40.1371230,-5.2501880,PT-Cast,39.7010980,-7.3040680,145.0652389,0.105963,
PT-Cast,39.7010980,-7.3040680,ES-Avi,40.1371230,-5.2501880,145.0652389,0.105963,
BE-Dalhem,50.7167000,5.7500000,FR-Mont,43.5986100,3.8969400,506.6045699,0.105858,
FR-Mont,43.5986100,3.8969400,BE-Dalhem,50.7167000,5.7500000,506.6045699,0.105858,
FR-Mont,43.5986100,3.8969400,TN,36.7736000,8.6848000,573.7081487,0.105754,
TN,36.7736000,8.6848000,FR-Mont,43.5986100,3.8969400,573.7081487,0.105754,
EN-Cornwall,50.4617000,-4.7347000,SC-Edim,55.9575000,-3.2581000,392.3712695,0.105689,
SC-Edim,55.9575000,-3.2581000,EN-Cornwall,50.4617000,-4.7347000,392.3712695,0.105689,
IT-Abruz,42.4576000,13.9275000,IT-Aspr,38.1666700,16.0000000,320.2693742,0.105667,
IT-Aspr,38.1666700,16.0000000,IT-Abruz,42.4576000,13.9275000,320.2693742,0.105667,
ES-Sal,40.9777810,-5.9651370,PT-Port,41.3194460,-8.7355600,192.8851952,0.10565,
PT-Port,41.3194460,-8.7355600,ES-Sal,40.9777810,-5.9651370,192.8851952,0.10565,
BE-Namur,50.6474000,4.8720000,ES-Cat,41.7856000,2.3912000,634.7336683,0.10518,
ES-Cat,41.7856000,2.3912000,BE-Namur,50.6474000,4.8720000,634.7336683,0.10518,
ES-Avi,40.1371230,-5.2501880,PT-Port,41.3194460,-8.7355600,254.1500524,0.105173,
PT-Port,41.3194460,-8.7355600,ES-Avi,40.1371230,-5.2501880,254.1500524,0.105173,
IT-Cal,38.1144388,15.6500000,RS,44.7317030,20.4075950,545.0098403,0.104731,
RS,44.7317030,20.4075950,IT-Cal,38.1144388,15.6500000,545.0098403,0.104731,
EN-Worcestershire,52.3748000,-1.9588000,SC-Edim,55.9575000,-3.2581000,263.12651,0.104483,
SC-Edim,55.9575000,-3.2581000,EN-Worcestershire,52.3748000,-1.9588000,263.12651,0.104483,
ES-Can,43.3101810,-4.0745710,PT-Port,41.3194460,-8.7355600,349.9100598,0.10395,
PT-Port,41.3194460,-8.7355600,ES-Can,43.3101810,-4.0745710,349.9100598,0.10395,
FR-Cotes,48.5452000,-3.3963000,FR-Somme,50.0833000,1.5667000,359.0631984,0.103905,
FR-Somme,50.0833000,1.5667000,FR-Cotes,48.5452000,-3.3963000,359.0631984,0.103905,
ES-Cat,41.7856000,2.3912000,IT-Aspr,38.1666700,16.0000000,972.1834695,0.103469,
IT-Aspr,38.1666700,16.0000000,ES-Cat,41.7856000,2.3912000,972.1834695,0.103469,
FR-Cotes,48.5452000,-3.3963000,FR-Clerm,46.0811000,3.0321000,475.7412731,0.103116,
FR-Clerm,46.0811000,3.0321000,FR-Cotes,48.5452000,-3.3963000,475.7412731,0.103116,
FR-Clerm,46.0811000,3.0321000,FR-Somme,50.0833000,1.5667000,294.3253014,0.103113,
FR-Somme,50.0833000,1.5667000,FR-Clerm,46.0811000,3.0321000,294.3253014,0.103113,
FR-Clerm,46.0811000,3.0321000,FR-Haute,45.7959000,1.1346000,132.6034785,0.102942,
FR-Haute,45.7959000,1.1346000,FR-Clerm,46.0811000,3.0321000,132.6034785,0.102942,
ES-Can,43.3101810,-4.0745710,FR-Bany,42.4822000,3.1275000,500.9952301,0.102933,
FR-Bany,42.4822000,3.1275000,ES-Can,43.3101810,-4.0745710,500.9952301,0.102933,
DE-Nordfriesland,54.4858000,9.0524000,FR-Mont,43.5986100,3.8969400,827.9020245,0.102473,
FR-Mont,43.5986100,3.8969400,DE-Nordfriesland,54.4858000,9.0524000,827.9020245,0.102473,
EN-Kent,51.1269000,1.2578000,ES-Can,43.3101810,-4.0745710,653.6257169,0.102268,
EN-Suffolk,52.3362000,0.5246000,EN-Kent,51.1269000,1.2578000,97.72419866,0.102268,
ES-Can,43.3101810,-4.0745710,ES-Avi,40.1371230,-5.2501880,233.1666125,0.101952,
ES-Avi,40.1371230,-5.2501880,ES-Can,43.3101810,-4.0745710,233.1666125,0.101952,
ES-Cat,41.7856000,2.3912000,TN,36.7736000,8.6848000,554.8898406,0.101942,
TN,36.7736000,8.6848000,ES-Cat,41.7856000,2.3912000,554.8898406,0.101942,
DK-Ribe,55.2850000,8.6856000,DK,56.2639000,9.5018000,87.4285277,0.101888,
DK,56.2639000,9.5018000,DK-Ribe,55.2850000,8.6856000,87.4285277,0.101888,
FR-Mont,43.5986100,3.8969400,IT-Aspr,38.1666700,16.0000000,914.1941461,0.101878,
IT-Aspr,38.1666700,16.0000000,FR-Mont,43.5986100,3.8969400,914.1941461,0.101878,
ES-Ast,43.1700000,-6.5000000,SE-Ska,56.0000000,14.1000000,1673.569931,0.101677,
SE-Ska,56.0000000,14.1000000,ES-Ast,43.1700000,-6.5000000,1673.569931,0.101677,
BE-Ardennes,50.2500000,5.6666700,FR-Clerm,46.0811000,3.0321000,340.0903868,0.101538,
FR-Clerm,46.0811000,3.0321000,BE-Ardennes,50.2500000,5.6666700,340.0903868,0.101538,
ES-Ast,43.1700000,-6.5000000,FR-Bany,42.4822000,3.1275000,667.028465,0.101516,
FR-Bany,42.4822000,3.1275000,ES-Ast,43.1700000,-6.5000000,667.028465,0.101516,
BE-Ardennes,50.2500000,5.6666700,FR-Somme,50.0833000,1.5667000,283.5741937,0.101106,
FR-Somme,50.0833000,1.5667000,BE-Ardennes,50.2500000,5.6666700,283.5741937,0.101106,
BE-Ardennes,50.2500000,5.6666700,FR-Cotes,48.5452000,-3.3963000,637.2821743,0.100785,
FR-Cotes,48.5452000,-3.3963000,BE-Ardennes,50.2500000,5.6666700,637.2821743,0.100785,
SC-Edim,55.9575000,-3.2581000,SC-Inv,57.4574000,-4.2351000,123.5193432,0.100721,
SC-Inv,57.4574000,-4.2351000,SC-Edim,55.9575000,-3.2581000,123.5193432,0.100721,
FR-Cotes,48.5452000,-3.3963000,FR-Haute,45.7959000,1.1346000,366.2130412,0.0999954,
FR-Haute,45.7959000,1.1346000,FR-Cotes,48.5452000,-3.3963000,366.2130412,0.0999954,
EN-Worcestershire,52.3748000,-1.9588000,EN-Suffolk,52.3362000,0.5246000,171.6437695,0.0992771,
EN-Suffolk,52.3362000,0.5246000,EN-Worcestershire,52.3748000,-1.9588000,171.6437695,0.0992771,
ES-Ast,43.1700000,-6.5000000,PT-Cast,39.7010980,-7.3040680,244.390445,0.0990526,
PT-Cast,39.7010980,-7.3040680,ES-Ast,43.1700000,-6.5000000,244.390445,0.0990526,
ES-Ast,43.1700000,-6.5000000,ES-Sal,40.9777810,-5.9651370,155.0736622,0.0985947,
ES-Sal,40.9777810,-5.9651370,ES-Ast,43.1700000,-6.5000000,155.0736622,0.0985947,
BE-Namur,50.6474000,4.8720000,FR-Mont,43.5986100,3.8969400,490.3472517,0.09817,
FR-Mont,43.5986100,3.8969400,BE-Namur,50.6474000,4.8720000,490.3472517,0.09817,
ES-Cat,41.7856000,2.3912000,NO-Vest,59.4656000,10.0877000,1325.02929,0.098117,
NO-Vest,59.4656000,10.0877000,ES-Cat,41.7856000,2.3912000,1325.02929,0.098117,
FR-Haute,45.7959000,1.1346000,FR-Somme,50.0833000,1.5667000,297.7123866,0.097402,
FR-Somme,50.0833000,1.5667000,FR-Haute,45.7959000,1.1346000,297.7123866,0.097402,
ES-Cat,41.7856000,2.3912000,FR-Somme,50.0833000,1.5667000,575.9163149,0.0967863,
FR-Somme,50.0833000,1.5667000,ES-Cat,41.7856000,2.3912000,575.9163149,0.0967863,
FR-Mont,43.5986100,3.8969400,IT-Abruz,42.4576000,13.9275000,697.5444889,0.0952339,
IT-Abruz,42.4576000,13.9275000,FR-Mont,43.5986100,3.8969400,697.5444889,0.0952339,
EN-Cornwall,50.4617000,-4.7347000,EN-Suffolk,52.3362000,0.5246000,385.8112039,0.0950491,
EN-Suffolk,52.3362000,0.5246000,EN-Cornwall,50.4617000,-4.7347000,385.8112039,0.0950491,
ES-Ast,43.1700000,-6.5000000,PT-Port,41.3194460,-8.7355600,199.83647,0.0949865,
PT-Port,41.3194460,-8.7355600,ES-Ast,43.1700000,-6.5000000,199.83647,0.0949865,
BE-Ardennes,50.2500000,5.6666700,FR-Haute,45.7959000,1.1346000,438.7052845,0.0944221,
FR-Haute,45.7959000,1.1346000,BE-Ardennes,50.2500000,5.6666700,438.7052845,0.0944221,
EN-Cornwall,50.4617000,-4.7347000,EN-Kent,51.1269000,1.2578000,416.6693025,0.0934681,
FR-Mont,43.5986100,3.8969400,NO-Vest,59.4656000,10.0877000,1168.886533,0.0923642,
NO-Vest,59.4656000,10.0877000,FR-Mont,43.5986100,3.8969400,1168.886533,0.0923642,
ES-Cat,41.7856000,2.3912000,FR-Cotes,48.5452000,-3.3963000,614.8094755,0.0923402,
FR-Cotes,48.5452000,-3.3963000,ES-Cat,41.7856000,2.3912000,614.8094755,0.0923402,
EN-Cornwall,50.4617000,-4.7347000,EN-Worcestershire,52.3748000,-1.9588000,232.847904,0.0909728,
EN-Kent,51.1269000,1.2578000,EN-Cornwall,50.4617000,-4.7347000,416.6693025,0.0909728,
EN-Worcestershire,52.3748000,-1.9588000,EN-Cornwall,50.4617000,-4.7347000,232.847904,0.0909728,
FR-Mont,43.5986100,3.8969400,FR-Somme,50.0833000,1.5667000,475.6915318,0.0899747,
FR-Somme,50.0833000,1.5667000,FR-Mont,43.5986100,3.8969400,475.6915318,0.0899747,
RS,44.7317030,20.4075950,Sl-Sko,45.5710000,13.7924000,460.5078603,0.089755,
Sl-Sko,45.5710000,13.7924000,RS,44.7317030,20.4075950,460.5078603,0.089755,
ES-Cat,41.7856000,2.3912000,IT-Abruz,42.4576000,13.9275000,798.5712383,0.0888607,
IT-Abruz,42.4576000,13.9275000,ES-Cat,41.7856000,2.3912000,798.5712383,0.0888607,
FR-Mont,43.5986100,3.8969400,PT-Cast,39.7010980,-7.3040680,819.4228571,0.0887674,
PT-Cast,39.7010980,-7.3040680,FR-Mont,43.5986100,3.8969400,819.4228571,0.0887674,
ES-Ast,43.1700000,-6.5000000,ES-Avi,40.1371230,-5.2501880,225.6736674,0.088764,
ES-Avi,40.1371230,-5.2501880,ES-Ast,43.1700000,-6.5000000,225.6736674,0.088764,
ES-Cuen,40.0202690,-1.8215450,FR-Mont,43.5986100,3.8969400,466.112235,0.0886113,
FR-Mont,43.5986100,3.8969400,ES-Cuen,40.0202690,-1.8215450,466.112235,0.0886113,
ES-Can,43.3101810,-4.0745710,ES-Ast,43.1700000,-6.5000000,167.8940866,0.0883768,
ES-Ast,43.1700000,-6.5000000,ES-Can,43.3101810,-4.0745710,167.8940866,0.0883768,
EN-Kent,51.1269000,1.2578000,EN-Worcestershire,52.3748000,-1.9588000,238.4309704,0.0883594,
EN-Kent,51.1269000,1.2578000,EN-Suffolk,52.3362000,0.5246000,97.72419866,0.0883594,
EN-Worcestershire,52.3748000,-1.9588000,EN-Kent,51.1269000,1.2578000,238.4309704,0.0883594,
ES-Cat,41.7856000,2.3912000,FR-Cap,43.1597180,6.6210730,307.2591493,0.0872328,
FR-Cap,43.1597180,6.6210730,ES-Cat,41.7856000,2.3912000,307.2591493,0.0872328,
ES-Cat,41.7856000,2.3912000,FR-Clerm,46.0811000,3.0321000,299.809391,0.0871058,
FR-Clerm,46.0811000,3.0321000,ES-Cat,41.7856000,2.3912000,299.809391,0.0871058,
FR-Mont,43.5986100,3.8969400,FR-Cotes,48.5452000,-3.3963000,608.8834362,0.0870756,
FR-Cotes,48.5452000,-3.3963000,FR-Mont,43.5986100,3.8969400,608.8834362,0.0870756,
ES-Cuen,40.0202690,-1.8215450,ES-Cat,41.7856000,2.3912000,315.6518079,0.0867974,
ES-Cat,41.7856000,2.3912000,ES-Cuen,40.0202690,-1.8215450,315.6518079,0.0867974,
FR-Mont,43.5986100,3.8969400,PT-Port,41.3194460,-8.7355600,887.0213302,0.0862925,
PT-Port,41.3194460,-8.7355600,FR-Mont,43.5986100,3.8969400,887.0213302,0.0862925,
BE-Ardennes,50.2500000,5.6666700,ES-Cat,41.7856000,2.3912000,625.8032311,0.0859122,
ES-Cat,41.7856000,2.3912000,BE-Ardennes,50.2500000,5.6666700,625.8032311,0.0859122,
ES-Sal,40.9777810,-5.9651370,FR-Mont,43.5986100,3.8969400,705.139985,0.0859051,
FR-Mont,43.5986100,3.8969400,ES-Sal,40.9777810,-5.9651370,705.139985,0.0859051,
ES-Avi,40.1371230,-5.2501880,FR-Mont,43.5986100,3.8969400,675.7934506,0.0850509,
FR-Mont,43.5986100,3.8969400,ES-Avi,40.1371230,-5.2501880,675.7934506,0.0850509,
ES-Cat,41.7856000,2.3912000,PT-Cast,39.7010980,-7.3040680,685.2686328,0.0844252,
PT-Cast,39.7010980,-7.3040680,ES-Cat,41.7856000,2.3912000,685.2686328,0.0844252,
FR-Mont,43.5986100,3.8969400,FR-Cap,43.1597180,6.6210730,190.6666145,0.0830857,
FR-Cap,43.1597180,6.6210730,FR-Mont,43.5986100,3.8969400,190.6666145,0.0830857,
ES-Cat,41.7856000,2.3912000,PT-Port,41.3194460,-8.7355600,769.6195274,0.0827467,
PT-Port,41.3194460,-8.7355600,ES-Cat,41.7856000,2.3912000,769.6195274,0.0827467,
ES-Sal,40.9777810,-5.9651370,ES-Cat,41.7856000,2.3912000,580.1753113,0.0821493,
ES-Cat,41.7856000,2.3912000,ES-Sal,40.9777810,-5.9651370,580.1753113,0.0821493,
FR-Mont,43.5986100,3.8969400,FR-Clerm,46.0811000,3.0321000,181.3752227,0.0818795,
FR-Clerm,46.0811000,3.0321000,FR-Mont,43.5986100,3.8969400,181.3752227,0.0818795,
ES-Avi,40.1371230,-5.2501880,ES-Cat,41.7856000,2.3912000,540.2050463,0.081666,
ES-Cat,41.7856000,2.3912000,ES-Avi,40.1371230,-5.2501880,540.2050463,0.081666,
ES-Cat,41.7856000,2.3912000,FR-Haute,45.7959000,1.1346000,290.3007062,0.0810999,
FR-Haute,45.7959000,1.1346000,ES-Cat,41.7856000,2.3912000,290.3007062,0.0810999,
FR-Mont,43.5986100,3.8969400,SE-Ska,56.0000000,14.1000000,1100.736422,0.0806916,
SE-Ska,56.0000000,14.1000000,FR-Mont,43.5986100,3.8969400,1100.736422,0.0806916,
BE-Ardennes,50.2500000,5.6666700,FR-Mont,43.5986100,3.8969400,474.0915467,0.0806235,
FR-Mont,43.5986100,3.8969400,BE-Ardennes,50.2500000,5.6666700,474.0915467,0.0806235,
FR-Mont,43.5986100,3.8969400,FR-Bany,42.4822000,3.1275000,93.58248277,0.0804142,
FR-Bany,42.4822000,3.1275000,FR-Mont,43.5986100,3.8969400,93.58248277,0.0804142,
ES-Cat,41.7856000,2.3912000,SE-Ska,56.0000000,14.1000000,1263.440399,0.0799535,
SE-Ska,56.0000000,14.1000000,ES-Cat,41.7856000,2.3912000,1263.440399,0.0799535,
ES-Cat,41.7856000,2.3912000,FR-Bany,42.4822000,3.1275000,70.00953453,0.0794777,
FR-Bany,42.4822000,3.1275000,ES-Cat,41.7856000,2.3912000,70.00953453,0.0794777,
ES-Can,43.3101810,-4.0745710,FR-Mont,43.5986100,3.8969400,551.2558567,0.0793921,
FR-Mont,43.5986100,3.8969400,ES-Can,43.3101810,-4.0745710,551.2558567,0.0793921,
ES-Ast,43.1700000,-6.5000000,FR-Mont,43.5986100,3.8969400,719.1210237,0.078566,
FR-Mont,43.5986100,3.8969400,ES-Ast,43.1700000,-6.5000000,719.1210237,0.078566,
ES-Can,43.3101810,-4.0745710,SE-Ska,56.0000000,14.1000000,1527.800979,0.0783751,
SE-Ska,56.0000000,14.1000000,ES-Can,43.3101810,-4.0745710,1527.800979,0.0783751,
FR-Mont,43.5986100,3.8969400,FR-Haute,45.7959000,1.1346000,243.8288304,0.0772643,
FR-Haute,45.7959000,1.1346000,FR-Mont,43.5986100,3.8969400,243.8288304,0.0772643,
ES-Can,43.3101810,-4.0745710,ES-Cat,41.7856000,2.3912000,459.0753187,0.0764032,
ES-Cat,41.7856000,2.3912000,ES-Can,43.3101810,-4.0745710,459.0753187,0.0764032,
DE-Nordfriesland,54.4858000,9.0524000,FR-Somme,50.0833000,1.5667000,599.3851888,0.0758584,
FR-Somme,50.0833000,1.5667000,DE-Nordfriesland,54.4858000,9.0524000,599.3851888,0.0758584,
ES-Ast,43.1700000,-6.5000000,ES-Cat,41.7856000,2.3912000,621.8334051,0.0746848,
ES-Cat,41.7856000,2.3912000,ES-Ast,43.1700000,-6.5000000,621.8334051,0.0746848,
ES-Cat,41.7856000,2.3912000,FR-Mont,43.5986100,3.8969400,162.7224809,0.0638965,
FR-Mont,43.5986100,3.8969400,ES-Cat,41.7856000,2.3912000,162.7224809,0.0638965,
BE-Ardennes,50.2500000,5.6666700,BE-Ardennes,50.2500000,5.6666700,0,0,
BE-Namur,50.6474000,4.8720000,BE-Namur,50.6474000,4.8720000,0,0,
BE-Dalhem,50.7167000,5.7500000,BE-Dalhem,50.7167000,5.7500000,0,0,
DE-Grobenhaim,51.2833330,13.5500000,DE-Grobenhaim,51.2833330,13.5500000,0,0,
DE-Nordfriesland,54.4858000,9.0524000,DE-Nordfriesland,54.4858000,9.0524000,0,0,
DK-Ribe,55.2850000,8.6856000,DK-Ribe,55.2850000,8.6856000,0,0,
DK,56.2639000,9.5018000,DK,56.2639000,9.5018000,0,0,
EN-Cornwall,50.4617000,-4.7347000,EN-Cornwall,50.4617000,-4.7347000,0,0,
EN-Cumbria,54.2030000,-2.9520000,EN-Cumbria,54.2030000,-2.9520000,0,0,
EN-Kent,51.1269000,1.2578000,EN-Kent,51.1269000,1.2578000,0,0,
EN-Worcestershire,52.3748000,-1.9588000,EN-Worcestershire,52.3748000,-1.9588000,0,0,
EN-Suffolk,52.3362000,0.5246000,EN-Suffolk,52.3362000,0.5246000,0,0,
ES-Can,43.3101810,-4.0745710,ES-Can,43.3101810,-4.0745710,0,0,
ES-Ast,43.1700000,-6.5000000,ES-Ast,43.1700000,-6.5000000,0,0,
ES-Avi,40.1371230,-5.2501880,ES-Avi,40.1371230,-5.2501880,0,0,
ES-Sal,40.9777810,-5.9651370,ES-Sal,40.9777810,-5.9651370,0,0,
ES-Cuen,40.0202690,-1.8215450,ES-Cuen,40.0202690,-1.8215450,0,0,
ES-Cat,41.7856000,2.3912000,ES-Cat,41.7856000,2.3912000,0,0,
FR-Mont,43.5986100,3.8969400,FR-Mont,43.5986100,3.8969400,0,0,
FR-Cotes,48.5452000,-3.3963000,FR-Cotes,48.5452000,-3.3963000,0,0,
FR-Clerm,46.0811000,3.0321000,FR-Clerm,46.0811000,3.0321000,0,0,
FR-Haute,45.7959000,1.1346000,FR-Haute,45.7959000,1.1346000,0,0,
FR-Somme,50.0833000,1.5667000,FR-Somme,50.0833000,1.5667000,0,0,
FR-Cap,43.1597180,6.6210730,FR-Cap,43.1597180,6.6210730,0,0,
FR-Bany,42.4822000,3.1275000,FR-Bany,42.4822000,3.1275000,0,0,
FR-Port,43.0036000,6.3944000,FR-Port,43.0036000,6.3944000,0,0,
IE-Down,54.3277000,-5.7158000,IE-Down,54.3277000,-5.7158000,0,0,
IE,53.4129000,-8.2439000,IE,53.4129000,-8.2439000,0,0,
IS-Horn,64.3858000,-15.2892000,IS-Horn,64.3858000,-15.2892000,0,0,
IS-Rey,64.1000000,-21.8000000,IS-Rey,64.1000000,-21.8000000,0,0,
IT-Cal,38.1144388,15.6500000,IT-Cal,38.1144388,15.6500000,0,0,
