Pop,Longitude,Latitude,Pop,Longitude,Latitude,Distance,Fst,Group
ES-Ast,-6.5,43.17,DK,9.5018,56.2639,1147.426591,0.204883,N
DK,9.5018,56.2639,GR-Mac,22.4511,40.9469,1208.150119,0.204815,N
GR-Mac,22.4511,40.9469,DK,9.5018,56.2639,1208.150119,0.204815,N
PL-Dzie,14.99795,52.731386,RO-Rete,22.9043,45.3707,621.2865224,0.204795,SN
RO-Rete,22.9043,45.3707,PL-Dzie,14.99795,52.731386,621.2865224,0.204795,NS
DE-Biel,8.5167,52.0167,PL-Bob,16.567544,53.923758,359.8014861,0.204546,NS
PL-Bob,16.567544,53.923758,DE-Biel,8.5167,52.0167,359.8014861,0.204546,NS
DE-Eber,13.8331,52.8331,ES-Ast,-6.5,43.17,1146.726248,0.204522,N
ES-Ast,-6.5,43.17,DE-Eber,13.8331,52.8331,1146.726248,0.204522,N
DE-Eber,13.8331,52.8331,IT-Abru,13.9275,42.4576,717.0443517,0.204408,N
IT-Abru,13.9275,42.4576,DE-Eber,13.8331,52.8331,717.0443517,0.204408,N
SE-Sua,18.6435,60.1282,Sl-Glaz,14.686,45.6713,1012.167331,0.203482,N
Sl-Glaz,14.686,45.6713,SE-Sua,18.6435,60.1282,1012.167331,0.203482,N
DE-Gotn,9.9356,51.5339,EN-Shro,-2.9984,52.49,553.3529879,0.203224,N
EN-Shro,-2.9984,52.49,DE-Gotn,9.9356,51.5339,553.3529879,0.203224,N
PL-Ryj,18.945785,53.853784,RO-Rete,22.9043,45.3707,612.2143684,0.203047,SN
RO-Rete,22.9043,45.3707,PL-Ryj,18.945785,53.853784,612.2143684,0.203047,NS
PL-Olk,19.576457,50.216353,Sl-Glaz,14.686,45.6713,387.0001665,0.202889,SN
Sl-Glaz,14.686,45.6713,PL-Olk,19.576457,50.216353,387.0001665,0.202889,NS
DE-Gotn,9.9356,51.5339,PL-Bob,16.567544,53.923758,322.7846556,0.20247,NS
PL-Bob,16.567544,53.923758,DE-Gotn,9.9356,51.5339,322.7846556,0.20247,NS
GR-Mac,22.4511,40.9469,RO-Rete,22.9043,45.3707,306.57133,0.202156,N
RO-Rete,22.9043,45.3707,GR-Mac,22.4511,40.9469,306.57133,0.202156,N
DE-Ben,12.1656,52.9098,FR-Ver,5.5301,43.5986,711.5138786,0.201848,N
FR-Ver,5.5301,43.5986,DE-Ben,12.1656,52.9098,711.5138786,0.201848,N
DE-Luck,12.3327,51.0947,IT-Abru,13.9275,42.4576,601.6073472,0.201472,N
IT-Abru,13.9275,42.4576,DE-Luck,12.3327,51.0947,601.6073472,0.201472,N
AT,9.7859,47.216,ES-Ast,-6.5,43.17,839.0965884,0.201279,N
ES-Ast,-6.5,43.17,AT,9.7859,47.216,839.0965884,0.201279,N
GR-Vern,20.7643,39.5706,RO-Rete,22.9043,45.3707,415.3692792,0.200104,N
RO-Rete,22.9043,45.3707,GR-Vern,20.7643,39.5706,415.3692792,0.200104,N
DK,9.5018,56.2639,RU-Tall,24.7536,59.437,600.5412554,0.20008,N
RU-Tall,24.7536,59.437,DK,9.5018,56.2639,600.5412554,0.20008,N
RO-Mar,22.5417,45.3986,RO-Rete,22.9043,45.3707,17.70503443,0.199741,N
RO-Rete,22.9043,45.3707,RO-Mar,22.5417,45.3986,17.70503443,0.199741,N
DE-Luck,12.3327,51.0947,FR-Ver,5.5301,43.5986,607.542211,0.19954,N
FR-Ver,5.5301,43.5986,DE-Luck,12.3327,51.0947,607.542211,0.19954,N
DE-Leis,12.9285,51.1577,ES-Ast,-6.5,43.17,1061.937941,0.199305,N
ES-Ast,-6.5,43.17,DE-Leis,12.9285,51.1577,1061.937941,0.199305,N
DE-Brem,8.5809,53.5396,ES-Ast,-6.5,43.17,992.6555771,0.198796,N
ES-Ast,-6.5,43.17,DE-Brem,8.5809,53.5396,992.6555771,0.198796,N
DE-Leis,12.9285,51.1577,IT-Abru,13.9275,42.4576,603.085676,0.19867,N
IT-Abru,13.9275,42.4576,DE-Leis,12.9285,51.1577,603.085676,0.19867,N
DE-Biel,8.5167,52.0167,SE-Sua,18.6435,60.1282,681.6152776,0.198374,N
SE-Sua,18.6435,60.1282,DE-Biel,8.5167,52.0167,681.6152776,0.198374,N
DK,9.5018,56.2639,FR-Ver,5.5301,43.5986,892.550793,0.198349,N
FR-Ver,5.5301,43.5986,DK,9.5018,56.2639,892.550793,0.198349,N
PL-Ostr,19.958726,53.741945,RO-Rete,22.9043,45.3707,593.2641296,0.198258,SN
RO-Rete,22.9043,45.3707,PL-Ostr,19.958726,53.741945,593.2641296,0.198258,NS
DE-Brem,8.5809,53.5396,IT-Abru,13.9275,42.4576,804.2036225,0.198183,N
IT-Abru,13.9275,42.4576,DE-Brem,8.5809,53.5396,804.2036225,0.198183,N
DE-Eber,13.8331,52.8331,FR-Ver,5.5301,43.5986,742.8370384,0.198176,N
FR-Ver,5.5301,43.5986,DE-Eber,13.8331,52.8331,742.8370384,0.198176,N
AT,9.7859,47.216,IT-Abru,13.9275,42.4576,386.3019928,0.197913,N
IT-Abru,13.9275,42.4576,AT,9.7859,47.216,386.3019928,0.197913,N
DK,9.5018,56.2639,ES-Cat,2.3912,41.7856,1049.823234,0.197379,N
ES-Cat,2.3912,41.7856,DK,9.5018,56.2639,1049.823234,0.197379,N
DK,9.5018,56.2639,RU-Vor,39.2089,51.6755,1237.842708,0.197112,N
RU-Vor,39.2089,51.6755,DK,9.5018,56.2639,1237.842708,0.197112,N
DE-Hors,9.6201,53.8072,IT-Cal,15.65,38.1144,1121.514565,0.19701,N
IT-Cal,15.65,38.1144,DE-Hors,9.6201,53.8072,1121.514565,0.19701,N
RU-Spet,30.3351,59.9343,SE-Sua,18.6435,60.1282,403.3052874,0.194781,N
SE-Sua,18.6435,60.1282,RU-Spet,30.3351,59.9343,403.3052874,0.194781,N
DE-Ben,12.1656,52.9098,ES-Cat,2.3912,41.7856,892.8680026,0.194635,N
ES-Cat,2.3912,41.7856,DE-Ben,12.1656,52.9098,892.8680026,0.194635,N
DE-Rech,13.7373,51.0504,ES-Ast,-6.5,43.17,1091.392129,0.194619,N
ES-Ast,-6.5,43.17,DE-Rech,13.7373,51.0504,1091.392129,0.194619,N
PL-Olk,19.576457,50.216353,RU-Spet,30.3351,59.9343,792.9365963,0.194069,SN
RU-Spet,30.3351,59.9343,PL-Olk,19.576457,50.216353,792.9365963,0.194069,NS
IT-Cal,15.65,38.1144,PL-JDru,19.415628,54.127153,1120.809884,0.19403,NS
PL-JDru,19.415628,54.127153,IT-Cal,15.65,38.1144,1120.809884,0.19403,NS
IT-Cal,15.65,38.1144,LT-Juod,21.1087,55.5198,1229.31026,0.193832,N
LT-Juod,21.1087,55.5198,IT-Cal,15.65,38.1144,1229.31026,0.193832,N
RO-Rete,22.9043,45.3707,RU-Vor,39.2089,51.6755,861.3693939,0.193812,N
RU-Vor,39.2089,51.6755,RO-Rete,22.9043,45.3707,861.3693939,0.193812,N
DK,9.5018,56.2639,PL-Ryj,18.945785,53.853784,408.7878462,0.19375,NS
PL-Ryj,18.945785,53.853784,DK,9.5018,56.2639,408.7878462,0.19375,NS
DE-Biel,8.5167,52.0167,PL-Swie,20.926346,50.895887,539.2875763,0.193482,NS
PL-Swie,20.926346,50.895887,DE-Biel,8.5167,52.0167,539.2875763,0.193482,NS
PL-Swie,20.926346,50.895887,RU-Berez,30.6179,52.6934,432.0751952,0.193011,SN
RU-Berez,30.6179,52.6934,PL-Swie,20.926346,50.895887,432.0751952,0.193011,NS
AT,9.7859,47.216,FR-Ver,5.5301,43.5986,324.1350162,0.192993,N
FR-Ver,5.5301,43.5986,AT,9.7859,47.216,324.1350162,0.192993,N
DE-Leis,12.9285,51.1577,FR-Ver,5.5301,43.5986,626.0080648,0.192977,N
FR-Ver,5.5301,43.5986,DE-Leis,12.9285,51.1577,626.0080648,0.192977,N
DE-Rech,13.7373,51.0504,IT-Abru,13.9275,42.4576,593.8997679,0.192578,N
IT-Abru,13.9275,42.4576,DE-Rech,13.7373,51.0504,593.8997679,0.192578,N
IT-Abru,13.9275,42.4576,MK-Pel,21.1844,41.0033,387.3890164,0.192555,N
MK-Pel,21.1844,41.0033,IT-Abru,13.9275,42.4576,387.3890164,0.192555,N
DE-Eber,13.8331,52.8331,ES-Cat,2.3912,41.7856,930.4759346,0.192178,N
ES-Cat,2.3912,41.7856,DE-Eber,13.8331,52.8331,930.4759346,0.192178,N
DE-Biel,8.5167,52.0167,Sl-Glaz,14.686,45.6713,520.1793307,0.192063,N
Sl-Glaz,14.686,45.6713,DE-Biel,8.5167,52.0167,520.1793307,0.192063,N
DE-Gotn,9.9356,51.5339,SE-Sua,18.6435,60.1282,682.0794509,0.191986,N
SE-Sua,18.6435,60.1282,DE-Gotn,9.9356,51.5339,682.0794509,0.191986,N
DE-Brem,8.5809,53.5396,FR-Ver,5.5301,43.5986,700.8550737,0.191754,N
FR-Ver,5.5301,43.5986,DE-Brem,8.5809,53.5396,700.8550737,0.191754,N
SE-Fal,15.6275,60.606,SE-Karl,15.5861,56.1603,307.2375076,0.191213,N
SE-Karl,15.5861,56.1603,SE-Fal,15.6275,60.606,307.2375076,0.191213,N
ES-Ast,-6.5,43.17,MK-Pel,21.1844,41.0033,1421.199211,0.191003,N
MK-Pel,21.1844,41.0033,ES-Ast,-6.5,43.17,1421.199211,0.191003,N
DE-Biel,8.5167,52.0167,RU-Spet,30.3351,59.9343,998.3754988,0.190709,N
RU-Spet,30.3351,59.9343,DE-Biel,8.5167,52.0167,998.3754988,0.190709,N
IT-Abru,13.9275,42.4576,SK-Kos,21.863,48.7161,577.6138885,0.190145,N
SK-Kos,21.863,48.7161,IT-Abru,13.9275,42.4576,577.6138885,0.190145,N
PL-Bob,16.567544,53.923758,RU-Berez,30.6179,52.6934,585.3740338,0.190064,SN
RU-Berez,30.6179,52.6934,PL-Bob,16.567544,53.923758,585.3740338,0.190064,NS
DE-Biel,8.5167,52.0167,PL-Olk,19.576457,50.216353,495.1171704,0.189478,NS
PL-Olk,19.576457,50.216353,DE-Biel,8.5167,52.0167,495.1171704,0.189478,NS
DE-Gotn,9.9356,51.5339,PL-Swie,20.926346,50.895887,477.3657407,0.189323,NS
PL-Swie,20.926346,50.895887,DE-Gotn,9.9356,51.5339,477.3657407,0.189323,NS
DE-Leis,12.9285,51.1577,ES-Cat,2.3912,41.7856,817.4533238,0.189098,N
ES-Cat,2.3912,41.7856,DE-Leis,12.9285,51.1577,817.4533238,0.189098,N
ES-Ast,-6.5,43.17,SK-Kos,21.863,48.7161,1406.723405,0.188972,N
SK-Kos,21.863,48.7161,ES-Ast,-6.5,43.17,1406.723405,0.188972,N
DE-Luck,12.3327,51.0947,ES-Cat,2.3912,41.7856,797.2468759,0.18836,N
ES-Cat,2.3912,41.7856,DE-Luck,12.3327,51.0947,797.2468759,0.18836,N
DE-Gota,10.7183,50.9489,IT-Abru,13.9275,42.4576,606.0513275,0.188047,N
IT-Abru,13.9275,42.4576,DE-Gota,10.7183,50.9489,606.0513275,0.188047,N
IT-Abru,13.9275,42.4576,SK-Bies,22.4522,49.37417,628.8448746,0.187382,N
SK-Bies,22.4522,49.37417,IT-Abru,13.9275,42.4576,628.8448746,0.187382,N
MK-Pel,21.1844,41.0033,SE-Fal,15.6275,60.606,1375.101972,0.187158,N
SE-Fal,15.6275,60.606,MK-Pel,21.1844,41.0033,1375.101972,0.187158,N
DK,9.5018,56.2639,PL-Ostr,19.958726,53.741945,449.0475995,0.186363,NS
PL-Ostr,19.958726,53.741945,DK,9.5018,56.2639,449.0475995,0.186363,NS
DE-Rech,13.7373,51.0504,FR-Ver,5.5301,43.5986,641.8213992,0.186154,N
FR-Ver,5.5301,43.5986,DE-Rech,13.7373,51.0504,641.8213992,0.186154,N
ES-Ast,-6.5,43.17,SK-Bies,22.4522,49.37417,1437.792238,0.186104,N
SK-Bies,22.4522,49.37417,ES-Ast,-6.5,43.17,1437.792238,0.186104,N
AT,9.7859,47.216,ES-Cat,2.3912,41.7856,522.6978628,0.185925,N
ES-Cat,2.3912,41.7856,AT,9.7859,47.216,522.6978628,0.185925,N
ES-Cat,2.3912,41.7856,MK-Pel,21.1844,41.0033,973.8555758,0.185855,N
MK-Pel,21.1844,41.0033,ES-Cat,2.3912,41.7856,973.8555758,0.185855,N
DE-Brem,8.5809,53.5396,ES-Cat,2.3912,41.7856,861.0648146,0.185739,N
ES-Cat,2.3912,41.7856,DE-Brem,8.5809,53.5396,861.0648146,0.185739,N
DE-Ben,12.1656,52.9098,RU-Vol,44.4525,48.681,1427.524139,0.185415,N
RU-Vol,44.4525,48.681,DE-Ben,12.1656,52.9098,1427.524139,0.185415,N
DE-Gota,10.7183,50.9489,ES-Ast,-6.5,43.17,968.9909273,0.18455,N
ES-Ast,-6.5,43.17,DE-Gota,10.7183,50.9489,968.9909273,0.18455,N
FR-Ver,5.5301,43.5986,SK-Kos,21.863,48.7161,855.8525245,0.184075,N
SK-Kos,21.863,48.7161,FR-Ver,5.5301,43.5986,855.8525245,0.184075,N
DE-Gotn,9.9356,51.5339,Sl-Glaz,14.686,45.6713,459.415557,0.184064,N
Sl-Glaz,14.686,45.6713,DE-Gotn,9.9356,51.5339,459.415557,0.184064,N
DE-Bad,11.9383,52.9546,DK,9.5018,56.2639,248.5838459,0.183659,N
DK,9.5018,56.2639,DE-Bad,11.9383,52.9546,248.5838459,0.183659,N
FR-Ver,5.5301,43.5986,MK-Pel,21.1844,41.0033,818.6679986,0.183129,N
MK-Pel,21.1844,41.0033,FR-Ver,5.5301,43.5986,818.6679986,0.183129,N
DE-Biel,8.5167,52.0167,RU-Berez,30.6179,52.6934,930.3689822,0.18285,N
RU-Berez,30.6179,52.6934,DE-Biel,8.5167,52.0167,930.3689822,0.18285,N
DE-Rech,13.7373,51.0504,ES-Cat,2.3912,41.7856,836.0026826,0.182703,N
ES-Cat,2.3912,41.7856,DE-Rech,13.7373,51.0504,836.0026826,0.182703,N
RU-Spet,30.3351,59.9343,Sl-Glaz,14.686,45.6713,1176.280339,0.182633,N
Sl-Glaz,14.686,45.6713,RU-Spet,30.3351,59.9343,1176.280339,0.182633,N
RU-Spet,30.3351,59.9343,RU-Tall,24.7536,59.437,197.640883,0.182479,N
RU-Tall,24.7536,59.437,RU-Spet,30.3351,59.9343,197.640883,0.182479,N
RU-Berez,30.6179,52.6934,SE-Sua,18.6435,60.1282,686.1257116,0.182439,N
SE-Sua,18.6435,60.1282,RU-Berez,30.6179,52.6934,686.1257116,0.182439,N
ES-Cat,2.3912,41.7856,SK-Kos,21.863,48.7161,1057.383561,0.182319,N
SK-Kos,21.863,48.7161,ES-Cat,2.3912,41.7856,1057.383561,0.182319,N
DE-Ben,12.1656,52.9098,GR-Mac,22.4511,40.9469,956.5458977,0.181735,N
GR-Mac,22.4511,40.9469,DE-Ben,12.1656,52.9098,956.5458977,0.181735,N
DE-Ben,12.1656,52.9098,GR-Vern,20.7643,39.5706,1007.613542,0.18127,N
GR-Vern,20.7643,39.5706,DE-Ben,12.1656,52.9098,1007.613542,0.18127,N
RU-Berez,30.6179,52.6934,Sl-Glaz,14.686,45.6713,865.0329871,0.180857,N
Sl-Glaz,14.686,45.6713,RU-Berez,30.6179,52.6934,865.0329871,0.180857,N
PL-Olk,19.576457,50.216353,RU-Berez,30.6179,52.6934,504.7347886,0.180636,SN
RU-Berez,30.6179,52.6934,PL-Olk,19.576457,50.216353,504.7347886,0.180636,NS
DE-Gota,10.7183,50.9489,ES-Cat,2.3912,41.7856,746.3954553,0.180576,N
ES-Cat,2.3912,41.7856,DE-Gota,10.7183,50.9489,746.3954553,0.180576,N
ES-Cat,2.3912,41.7856,SK-Bies,22.4522,49.37417,1098.178661,0.180271,N
SK-Bies,22.4522,49.37417,ES-Cat,2.3912,41.7856,1098.178661,0.180271,N
DE-Gotn,9.9356,51.5339,RU-Spet,30.3351,59.9343,976.7846175,0.180233,N
RU-Spet,30.3351,59.9343,DE-Gotn,9.9356,51.5339,976.7846175,0.180233,N
EN-Kent,0.4527,51.2468,MK-Pel,21.1844,41.0033,1212.610242,0.180151,N
MK-Pel,21.1844,41.0033,EN-Kent,0.4527,51.2468,1212.610242,0.180151,N
DK,9.5018,56.2639,PL-Dzie,14.99795,52.731386,328.8188017,0.179927,NS
PL-Dzie,14.99795,52.731386,DK,9.5018,56.2639,328.8188017,0.179927,NS
DE-Gotn,9.9356,51.5339,PL-Olk,19.576457,50.216353,429.8242168,0.179727,NS
PL-Olk,19.576457,50.216353,DE-Gotn,9.9356,51.5339,429.8242168,0.179727,NS
EN-Kent,0.4527,51.2468,EN-Suff,0.5151,52.3476,76.12091759,0.179727,N
EN-Suff,0.5151,52.3476,EN-Kent,0.4527,51.2468,76.12091759,0.179727,N
PL-Bob,16.567544,53.923758,RO-Rete,22.9043,45.3707,654.9538561,0.179545,SN
RO-Rete,22.9043,45.3707,PL-Bob,16.567544,53.923758,654.9538561,0.179545,NS
DE-Ben,12.1656,52.9098,RO-Mar,22.5417,45.3986,698.190684,0.179521,N
RO-Mar,22.5417,45.3986,DE-Ben,12.1656,52.9098,698.190684,0.179521,N
EN-Suff,0.5151,52.3476,MK-Pel,21.1844,41.0033,1247.363547,0.179417,N
MK-Pel,21.1844,41.0033,EN-Suff,0.5151,52.3476,1247.363547,0.179417,N
PL-Swie,20.926346,50.895887,RO-Rete,22.9043,45.3707,392.5426542,0.179214,SN
RO-Rete,22.9043,45.3707,PL-Swie,20.926346,50.895887,392.5426542,0.179214,NS
FR-Ver,5.5301,43.5986,SK-Bies,22.4522,49.37417,895.9906684,0.178732,N
SK-Bies,22.4522,49.37417,FR-Ver,5.5301,43.5986,895.9906684,0.178732,N
DE-Luck,12.3327,51.0947,SE-Fal,15.6275,60.606,669.4069009,0.177883,N
SE-Fal,15.6275,60.606,DE-Luck,12.3327,51.0947,669.4069009,0.177883,N
DE-Gota,10.7183,50.9489,FR-Ver,5.5301,43.5986,562.8689219,0.177103,N
FR-Ver,5.5301,43.5986,DE-Gota,10.7183,50.9489,562.8689219,0.177103,N
AT,9.7859,47.216,RU-Vol,44.4525,48.681,1593.993486,0.177055,N
RU-Vol,44.4525,48.681,AT,9.7859,47.216,1593.993486,0.177055,N
IT-Cal,15.65,38.1144,LT-Luk,26.2019,55.8502,1319.315904,0.176778,N
LT-Luk,26.2019,55.8502,IT-Cal,15.65,38.1144,1319.315904,0.176778,N
DE-Leis,12.9285,51.1577,SE-Fal,15.6275,60.606,661.1397857,0.176056,N
SE-Fal,15.6275,60.606,DE-Leis,12.9285,51.1577,661.1397857,0.176056,N
DE-Eber,13.8331,52.8331,GR-Mac,22.4511,40.9469,915.2112942,0.175815,N
GR-Mac,22.4511,40.9469,DE-Eber,13.8331,52.8331,915.2112942,0.175815,N
DE-Luck,12.3327,51.0947,RU-Vol,44.4525,48.681,1428.294724,0.175794,N
RU-Vol,44.4525,48.681,DE-Luck,12.3327,51.0947,1428.294724,0.175794,N
MK-Pel,21.1844,41.0033,SE-Nass,14.6974,57.6521,1185.773547,0.175577,N
SE-Nass,14.6974,57.6521,MK-Pel,21.1844,41.0033,1185.773547,0.175577,N
IT-Cal,15.65,38.1144,PL-Bies,22.5089,49.3556,848.1319468,0.1755,NS
PL-Bies,22.5089,49.3556,IT-Cal,15.65,38.1144,848.1319468,0.1755,NS
DK,9.5018,56.2639,PL-Sier,17.474509,54.09711,348.1473939,0.175274,NS
PL-Sier,17.474509,54.09711,DK,9.5018,56.2639,348.1473939,0.175274,NS
DE-Ben,12.1656,52.9098,RU-Tall,24.7536,59.437,659.8483768,0.174899,N
RU-Tall,24.7536,59.437,DE-Ben,12.1656,52.9098,659.8483768,0.174899,N
DE-Eber,13.8331,52.8331,RU-Vol,44.4525,48.681,1358.038007,0.174797,N
RU-Vol,44.4525,48.681,DE-Eber,13.8331,52.8331,1358.038007,0.174797,N
DE-Eber,13.8331,52.8331,GR-Vern,20.7643,39.5706,973.5490723,0.174744,N
GR-Vern,20.7643,39.5706,DE-Eber,13.8331,52.8331,973.5490723,0.174744,N
DE-Brem,8.5809,53.5396,RU-Vol,44.4525,48.681,1574.391554,0.174657,N
RU-Vol,44.4525,48.681,DE-Brem,8.5809,53.5396,1574.391554,0.174657,N
DE-Luck,12.3327,51.0947,EN-Kent,0.4527,51.2468,514.3171256,0.174578,N
EN-Kent,0.4527,51.2468,DE-Luck,12.3327,51.0947,514.3171256,0.174578,N
DE-Eber,13.8331,52.8331,EN-Kent,0.4527,51.2468,578.36235,0.174423,N
EN-Kent,0.4527,51.2468,DE-Eber,13.8331,52.8331,578.36235,0.174423,N
DE-Eber,13.8331,52.8331,SE-Fal,15.6275,60.606,541.4106932,0.174247,N
SE-Fal,15.6275,60.606,DE-Eber,13.8331,52.8331,541.4106932,0.174247,N
RO-Rete,22.9043,45.3707,SE-Sua,18.6435,60.1282,1034.788097,0.174239,N
SE-Sua,18.6435,60.1282,RO-Rete,22.9043,45.3707,1034.788097,0.174239,N
DE-Biel,8.5167,52.0167,DE-Gotn,9.9356,51.5339,69.2401067,0.174238,N
DE-Gotn,9.9356,51.5339,DE-Biel,8.5167,52.0167,69.2401067,0.174238,N
IT-Cal,15.65,38.1144,Sl-Odo,14.028,45.5942,523.5816927,0.174142,N
Sl-Odo,14.028,45.5942,IT-Cal,15.65,38.1144,523.5816927,0.174142,N
SE-Fal,15.6275,60.606,SK-Bies,22.4522,49.37417,820.9696025,0.173914,N
SK-Bies,22.4522,49.37417,SE-Fal,15.6275,60.606,820.9696025,0.173914,N
DE-Luck,12.3327,51.0947,GR-Vern,20.7643,39.5706,894.2028487,0.173621,N
GR-Vern,20.7643,39.5706,DE-Luck,12.3327,51.0947,894.2028487,0.173621,N
DE-Brem,8.5809,53.5396,GR-Vern,20.7643,39.5706,1122.168415,0.173595,N
GR-Vern,20.7643,39.5706,DE-Brem,8.5809,53.5396,1122.168415,0.173595,N
IT-Cal,15.65,38.1144,LT-Petk,24.834829,54.657314,1221.781151,0.173498,N
LT-Petk,24.834829,54.657314,IT-Cal,15.65,38.1144,1221.781151,0.173498,N
DE-Hors,9.6201,53.8072,IT-Abru,13.9275,42.4576,808.7344933,0.173251,N
IT-Abru,13.9275,42.4576,DE-Hors,9.6201,53.8072,808.7344933,0.173251,N
DE-Gota,10.7183,50.9489,RU-Vol,44.4525,48.681,1499.165508,0.173199,N
RU-Vol,44.4525,48.681,DE-Gota,10.7183,50.9489,1499.165508,0.173199,N
DE-Gotn,9.9356,51.5339,RU-Berez,30.6179,52.6934,878.3316569,0.173109,N
RU-Berez,30.6179,52.6934,DE-Gotn,9.9356,51.5339,878.3316569,0.173109,N
SE-Fal,15.6275,60.606,SK-Kos,21.863,48.7161,857.7293158,0.172955,N
SK-Kos,21.863,48.7161,SE-Fal,15.6275,60.606,857.7293158,0.172955,N
DE-Eber,13.8331,52.8331,RO-Mar,22.5417,45.3986,646.4411929,0.172912,N
RO-Mar,22.5417,45.3986,DE-Eber,13.8331,52.8331,646.4411929,0.172912,N
DE-Biel,8.5167,52.0167,RO-Rete,22.9043,45.3707,798.7922452,0.172873,N
RO-Rete,22.9043,45.3707,DE-Biel,8.5167,52.0167,798.7922452,0.172873,N
DE-Ben,12.1656,52.9098,SE-Fal,15.6275,60.606,547.6085211,0.172866,N
SE-Fal,15.6275,60.606,DE-Ben,12.1656,52.9098,547.6085211,0.172866,N
AT,9.7859,47.216,SE-Fal,15.6275,60.606,954.5076733,0.17281,N
SE-Fal,15.6275,60.606,AT,9.7859,47.216,954.5076733,0.17281,N
DE-Brem,8.5809,53.5396,GR-Mac,22.4511,40.9469,1082.585676,0.172709,N
GR-Mac,22.4511,40.9469,DE-Brem,8.5809,53.5396,1082.585676,0.172709,N
MK-Pel,21.1844,41.0033,SE-Karl,15.5861,56.1603,1077.409755,0.172308,N
SE-Karl,15.5861,56.1603,MK-Pel,21.1844,41.0033,1077.409755,0.172308,N
DE-Luck,12.3327,51.0947,GR-Mac,22.4511,40.9469,851.2728848,0.172268,N
GR-Mac,22.4511,40.9469,DE-Luck,12.3327,51.0947,851.2728848,0.172268,N
DE-Luck,12.3327,51.0947,EN-Suff,0.5151,52.3476,512.6843116,0.172085,N
EN-Suff,0.5151,52.3476,DE-Luck,12.3327,51.0947,512.6843116,0.172085,N
DE-Luck,12.3327,51.0947,RO-Mar,22.5417,45.3986,611.9664905,0.171873,N
RO-Mar,22.5417,45.3986,DE-Luck,12.3327,51.0947,611.9664905,0.171873,N
DE-Bad,11.9383,52.9546,MK-Pel,21.1844,41.0033,932.1632112,0.171724,N
MK-Pel,21.1844,41.0033,DE-Bad,11.9383,52.9546,932.1632112,0.171724,N
DE-Ben,12.1656,52.9098,EN-Kent,0.4527,51.2468,509.9544069,0.171502,N
EN-Kent,0.4527,51.2468,DE-Ben,12.1656,52.9098,509.9544069,0.171502,N
DK,9.5018,56.2639,Sl-Glaz,14.686,45.6713,765.4744051,0.170857,N
Sl-Glaz,14.686,45.6713,DK,9.5018,56.2639,765.4744051,0.170857,N
DE-Brem,8.5809,53.5396,RO-Mar,22.5417,45.3986,839.7253106,0.170725,N
RO-Mar,22.5417,45.3986,DE-Brem,8.5809,53.5396,839.7253106,0.170725,N
DE-Leis,12.9285,51.1577,EN-Kent,0.4527,51.2468,539.6037501,0.170657,N
EN-Kent,0.4527,51.2468,DE-Leis,12.9285,51.1577,539.6037501,0.170657,N
DE-Luck,12.3327,51.0947,RU-Tall,24.7536,59.437,753.5804238,0.170656,N
RU-Tall,24.7536,59.437,DE-Luck,12.3327,51.0947,753.5804238,0.170656,N
DE-Ben,12.1656,52.9098,RU-Vor,39.2089,51.6755,1139.458467,0.170654,N
RU-Vor,39.2089,51.6755,DE-Ben,12.1656,52.9098,1139.458467,0.170654,N
DK,9.5018,56.2639,RU-Spet,30.3351,59.9343,798.0563121,0.170287,N
RU-Spet,30.3351,59.9343,DK,9.5018,56.2639,798.0563121,0.170287,N
PL-Olk,19.576457,50.216353,RO-Rete,22.9043,45.3707,368.702563,0.170233,SN
RO-Rete,22.9043,45.3707,PL-Olk,19.576457,50.216353,368.702563,0.170233,NS
DE-Leis,12.9285,51.1577,RU-Vol,44.4525,48.681,1402.149471,0.17016,N
RU-Vol,44.4525,48.681,DE-Leis,12.9285,51.1577,1402.149471,0.17016,N
IT-Abru,13.9275,42.4576,PL-JDru,19.415628,54.127153,844.3777273,0.170133,NS
PL-JDru,19.415628,54.127153,IT-Abru,13.9275,42.4576,844.3777273,0.170133,NS
AT,9.7859,47.216,GR-Mac,22.4511,40.9469,762.0650287,0.170062,N
GR-Mac,22.4511,40.9469,AT,9.7859,47.216,762.0650287,0.170062,N
DE-Ben,12.1656,52.9098,EN-Suff,0.5151,52.3476,489.7037503,0.169809,N
EN-Suff,0.5151,52.3476,DE-Ben,12.1656,52.9098,489.7037503,0.169809,N
DE-Ben,12.1656,52.9098,PL-Ryj,18.945785,53.853784,286.8805402,0.169539,NS
PL-Ryj,18.945785,53.853784,DE-Ben,12.1656,52.9098,286.8805402,0.169539,NS
EN-Shro,-2.9984,52.49,MK-Pel,21.1844,41.0033,1382.713597,0.169513,N
MK-Pel,21.1844,41.0033,EN-Shro,-2.9984,52.49,1382.713597,0.169513,N
DE-Bad,11.9383,52.9546,DE-Luck,12.3327,51.0947,129.6231424,0.169476,N
DE-Luck,12.3327,51.0947,DE-Bad,11.9383,52.9546,129.6231424,0.169476,N
IT-Abru,13.9275,42.4576,LT-Juod,21.1087,55.5198,958.4162419,0.169387,N
LT-Juod,21.1087,55.5198,IT-Abru,13.9275,42.4576,958.4162419,0.169387,N
EN-Suff,0.5151,52.3476,SK-Bies,22.4522,49.37417,974.7066641,0.169205,N
